#
#
# US Geological Survey, Water Resources Data
# retrieved: 2023-03-07 14:46:13 -05:00	(natwebcaas01)
#
# This file contains USGS Daily Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 10 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        15068000     00060          MAHONEY C NR KETCHIKAN AK
# USGS        15070000     00060          SWAN LK NR KETCHIKAN AK
# USGS        15081497     00060          STANEY C NR KLAWOCK AK
# USGS        15088000     00060          SAWMILL C NR SITKA AK
# USGS        15098000     00060          BARANOF R AT BARANOF AK
# USGS        15129500     00060          SITUK R NR YAKUTAT AK
# USGS        15200280     00060          GULKANA R AT SOURDOUGH AK
# USGS        15241600     00060          NINILCHIK R AT NINILCHIK AK
# USGS        15291000     00060          SUSITNA R NR DENALI AK
# USGS        15291200     00060          MACLAREN R NR PAXSON AK
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# month_nu    ... The month for which the statistics apply.
# day_nu      ... The day for which the statistics apply.
# begin_yr    ... First water year of data of daily mean values for this day.
# end_yr      ... Last water year of data of daily mean values for this day.
# count_nu    ... Number of values used in the calculation.
# p50_va      ... 50 percentile (median) of daily mean values for this day.
#
agency_cd	site_no	parameter_cd	ts_id	loc_web_ds	month_nu	day_nu	begin_yr	end_yr	count_nu	p50_va
5s	15s	5s	10n	15s	3n	3n	6n	6n	8n	12s
USGS	15068000	00060	361		9	17	1920	1981	29	58
USGS	15068000	00060	361		9	18	1920	1981	29	60
USGS	15068000	00060	361		9	19	1920	1981	29	69
USGS	15068000	00060	361		9	20	1920	1981	29	76
USGS	15068000	00060	361		9	21	1920	1981	29	73
USGS	15068000	00060	361		9	22	1920	1981	29	118
USGS	15068000	00060	361		9	23	1920	1981	29	96
USGS	15068000	00060	361		9	24	1920	1981	29	61
USGS	15068000	00060	361		9	25	1920	1981	29	64
USGS	15068000	00060	361		9	26	1920	1981	29	62
USGS	15068000	00060	361		9	27	1920	1981	29	85
USGS	15068000	00060	361		9	28	1920	1981	29	61
USGS	15068000	00060	361		9	29	1920	1981	29	113
USGS	15068000	00060	361		9	30	1920	1980	27	125
USGS	15068000	00060	361		10	1	1921	1981	29	136
USGS	15068000	00060	361		10	2	1921	1981	29	117
USGS	15068000	00060	361		10	3	1921	1981	29	127
USGS	15068000	00060	361		10	4	1921	1981	29	100
USGS	15068000	00060	361		10	5	1921	1981	29	80
USGS	15068000	00060	361		10	6	1921	1981	29	82
USGS	15068000	00060	361		10	7	1921	1981	29	76
USGS	15068000	00060	361		10	8	1921	1981	29	65
USGS	15068000	00060	361		10	9	1921	1981	29	111
USGS	15068000	00060	361		10	10	1921	1981	29	134
USGS	15068000	00060	361		10	11	1921	1981	29	131
USGS	15068000	00060	361		10	12	1921	1981	29	164
USGS	15068000	00060	361		10	13	1921	1981	29	176
USGS	15068000	00060	361		10	14	1921	1981	29	152
USGS	15068000	00060	361		10	15	1921	1981	29	100
USGS	15068000	00060	361		10	16	1921	1981	29	95
USGS	15068000	00060	361		10	17	1921	1981	29	108
USGS	15068000	00060	361		10	18	1921	1981	29	120
USGS	15068000	00060	361		10	19	1921	1981	29	132
USGS	15068000	00060	361		10	20	1921	1981	29	111
USGS	15068000	00060	361		10	21	1921	1981	29	128
USGS	15068000	00060	361		10	22	1921	1981	29	150
USGS	15068000	00060	361		10	23	1921	1981	29	159
USGS	15068000	00060	361		10	24	1921	1981	29	153
USGS	15068000	00060	361		10	25	1921	1981	29	172
USGS	15068000	00060	361		10	26	1921	1981	29	140
USGS	15068000	00060	361		10	27	1921	1981	29	140
USGS	15068000	00060	361		10	28	1921	1981	29	88
USGS	15068000	00060	361		10	29	1921	1981	29	140
USGS	15068000	00060	361		10	30	1921	1981	29	108
USGS	15068000	00060	361		10	31	1921	1981	29	90
USGS	15068000	00060	361		11	1	1921	1981	27	70
USGS	15068000	00060	361		11	2	1921	1981	27	70
USGS	15068000	00060	361		11	3	1921	1981	27	160
USGS	15068000	00060	361		11	4	1921	1981	27	130
USGS	15068000	00060	361		11	5	1921	1981	27	109
USGS	15068000	00060	361		11	6	1921	1981	27	88
USGS	15068000	00060	361		11	7	1921	1981	27	66
USGS	15068000	00060	361		11	8	1921	1981	27	82
USGS	15068000	00060	361		11	9	1921	1981	27	99
USGS	15068000	00060	361		11	10	1921	1981	27	73
USGS	15068000	00060	361		11	11	1921	1981	27	70
USGS	15068000	00060	361		11	12	1921	1981	27	92
USGS	15068000	00060	361		11	13	1921	1981	27	70
USGS	15068000	00060	361		11	14	1921	1981	27	62
USGS	15068000	00060	361		11	15	1921	1981	27	77
USGS	15068000	00060	361		11	16	1921	1981	27	71
USGS	15068000	00060	361		11	17	1921	1981	27	70
USGS	15068000	00060	361		11	18	1921	1981	27	73
