#
#
# US Geological Survey, Water Resources Data
# retrieved: 2023-03-07 14:46:53 -05:00	(natwebcaas01)
#
# This file contains USGS Daily Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 10 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        15052800     00060          MONTANA C NR AUKE BAY AK
# USGS        15056100     00060          SKAGWAY R AT SKAGWAY AK
# USGS        15100000     00060          TAKATZ C NR BARANOF AK
# USGS        15108000     00060          PAVLOF R NR TENAKEE AK
# USGS        15248000     00060          TRAIL R NR LAWING AK
# USGS        15274000     00060          SF CAMPBELL C NR ANCHORAGE AK
# USGS        15281000     00060          KNIK R NR PALMER AK
# USGS        15296000     00060          UGANIK R NR KODIAK AK
# USGS        15297610     00060          RUSSELL C NR COLD BAY AK
# USGS        15621000     00060          SNAKE R NR NOME AK
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# month_nu    ... The month for which the statistics apply.
# day_nu      ... The day for which the statistics apply.
# begin_yr    ... First water year of data of daily mean values for this day.
# end_yr      ... Last water year of data of daily mean values for this day.
# count_nu    ... Number of values used in the calculation.
# p50_va      ... 50 percentile (median) of daily mean values for this day.
#
agency_cd	site_no	parameter_cd	ts_id	loc_web_ds	month_nu	day_nu	begin_yr	end_yr	count_nu	p50_va
5s	15s	5s	10n	15s	3n	3n	6n	6n	8n	12s
USGS	15052800	00060	298		11	23	1966	2012	26	47
USGS	15052800	00060	298		11	24	1966	2012	26	44
USGS	15052800	00060	298		11	25	1966	2012	26	45
USGS	15052800	00060	298		11	26	1966	2012	26	53
USGS	15052800	00060	298		11	27	1966	2012	26	49
USGS	15052800	00060	298		11	28	1966	2012	26	47
USGS	15052800	00060	298		11	29	1966	2012	26	48
USGS	15052800	00060	298		11	30	1966	2012	26	43
USGS	15052800	00060	298		12	1	1966	2012	26	48
USGS	15052800	00060	298		12	2	1966	2012	26	41
USGS	15052800	00060	298		12	3	1966	2012	26	36
USGS	15052800	00060	298		12	4	1966	2012	26	34
USGS	15052800	00060	298		12	5	1966	2012	26	34
USGS	15052800	00060	298		12	6	1966	2012	26	35
USGS	15052800	00060	298		12	7	1966	2012	26	35
USGS	15052800	00060	298		12	8	1966	2012	26	36
USGS	15052800	00060	298		12	9	1966	2012	26	34
USGS	15052800	00060	298		12	10	1966	2012	26	33
USGS	15052800	00060	298		12	11	1966	2012	26	33
USGS	15052800	00060	298		12	12	1966	2012	26	32
USGS	15052800	00060	298		12	13	1966	2012	26	32
USGS	15052800	00060	298		12	14	1966	2012	26	33
USGS	15052800	00060	298		12	15	1966	2012	26	30
USGS	15052800	00060	298		12	16	1966	2012	26	29
USGS	15052800	00060	298		12	17	1966	2012	26	28
USGS	15052800	00060	298		12	18	1966	2012	26	28
USGS	15052800	00060	298		12	19	1966	2012	26	33
USGS	15052800	00060	298		12	20	1966	2012	26	30
USGS	15052800	00060	298		12	21	1966	2012	26	30
USGS	15052800	00060	298		12	22	1966	2012	26	25
USGS	15052800	00060	298		12	23	1966	2012	26	26
USGS	15052800	00060	298		12	24	1966	2012	26	26
USGS	15052800	00060	298		12	25	1966	2012	26	28
USGS	15052800	00060	298		12	26	1966	2012	26	25
USGS	15052800	00060	298		12	27	1966	2012	26	29
USGS	15052800	00060	298		12	28	1966	2012	26	31
USGS	15052800	00060	298		12	29	1966	2012	26	27
USGS	15052800	00060	298		12	30	1966	2012	26	27
USGS	15052800	00060	298		12	31	1966	2012	26	29
USGS	15056100	00060	325		1	1	1964	1986	23	46
USGS	15056100	00060	325		1	2	1964	1986	23	45
USGS	15056100	00060	325		1	3	1964	1986	23	45
USGS	15056100	00060	325		1	4	1964	1986	23	40
USGS	15056100	00060	325		1	5	1964	1986	23	36
USGS	15056100	00060	325		1	6	1964	1986	23	35
USGS	15056100	00060	325		1	7	1964	1986	23	34
USGS	15056100	00060	325		1	8	1964	1986	23	34
USGS	15056100	00060	325		1	9	1964	1986	23	32
USGS	15056100	00060	325		1	10	1964	1986	23	30
USGS	15056100	00060	325		1	11	1964	1986	23	30
USGS	15056100	00060	325		1	12	1964	1986	23	27
USGS	15056100	00060	325		1	13	1964	1986	23	26
USGS	15056100	00060	325		1	14	1964	1986	23	25
USGS	15056100	00060	325		1	15	1964	1986	23	25
USGS	15056100	00060	325		1	16	1964	1986	23	30
USGS	15056100	00060	325		1	17	1964	1986	23	30
USGS	15056100	00060	325		1	18	1964	1986	23	30
